"room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","last_modified"
12803939,9640446,"Private room","Brighton",2,0,2,1,47,42.351122,-71.160439,2017-06-10 01:06:02
17575880,119374983,"Private room","Brighton",0,0,1,1,55,42.340629,-71.155085,2017-06-10 01:06:00
12834650,9640446,"Private room","Brighton",7,4,1,4,60,42.352386,-71.162014,2017-06-10 01:05:55
17867557,13856844,"Private room","Brighton",1,0,2,1,59,42.341214,-71.147493,2017-06-10 01:05:52
15805082,102274395,"Private room","Brighton",3,3.5,2,1,50,42.342771,-71.148413,2017-06-10 01:05:48
19124215,133658480,"Private room","Brighton",0,0,2,1,60,42.344034,-71.142962,2017-06-10 01:05:46
13795095,705070,"Private room","Allston",1,0,2,1,50,42.3482,-71.13914,2017-06-10 01:05:12
17794478,102019618,"Private room","Jamaica Plain",0,0,2,1,42,42.325975,-71.109825,2017-06-10 01:01:53
18932345,19479153,"Private room","East Boston",0,0,2,1,80,42.368301,-71.041842,2017-06-10 01:09:08
16215729,16635191,"Private room","Allston",7,4.5,2,1,69,42.348791,-71.139141,2017-06-10 01:09:08
14700046,62256647,"Private room","Beacon Hill",20,4.5,1,1,69,42.359889,-71.067639,2017-06-10 01:09:06
14870532,6814241,"Private room","South Boston",29,5,2,1,65,42.332919,-71.030724,2017-06-10 01:09:05
19056187,116590712,"Private room","Mission Hill",0,0,2,1,56,42.332058,-71.100886,2017-06-10 01:01:16
5616522,27214945,"Private room","Jamaica Plain",3,5,1,1,50,42.31733,-71.098817,2017-06-10 01:01:16
13242393,18517776,"Private room","Dorchester",2,0,1,1,45,42.304373,-71.071932,2017-06-10 01:01:16
18502849,84144857,"Private room","Mission Hill",1,0,2,1,55,42.330523,-71.102258,2017-06-10 01:01:16
14871908,46343377,"Private room","Jamaica Plain",18,4.5,2,1,54,42.303625,-71.105512,2017-06-10 01:01:11
8481291,8167936,"Private room","Jamaica Plain",4,5,2,1,60,42.312653,-71.099723,2017-06-10 01:00:24
14441447,25911903,"Private room","Back Bay",0,0,1,1,50,42.343087,-71.081578,2017-06-10 01:00:03
18748911,69112838,"Private room","Fenway",2,0,1,1,50,42.343869,-71.087841,2017-06-10 01:00:03
15203562,10877284,"Private room","Roxbury",0,0,1,1,45,42.316256,-71.088204,2017-06-10 01:00:00
15773389,78923625,"Private room","Fenway",0,0,2,1,50,42.347088,-71.094286,2017-06-10 00:59:56
13574652,38080223,"Private room","Dorchester",2,0,1,1,55,42.319486,-71.058498,2017-06-10 00:59:56
13687764,6105673,"Private room","Dorchester",0,0,2,1,50,42.31826,-71.057933,2017-06-10 00:59:52
15236487,96864440,"Private room","Jamaica Plain",7,4.5,1,1,55,42.302207,-71.112084,2017-06-10 00:58:34
13696794,14003826,"Private room","Allston",3,4,2,1,55,42.353152,-71.129668,2017-06-10 01:03:53
13490995,30489899,"Private room","Brighton",1,0,1,1,50,42.356333,-71.138675,2017-06-10 01:03:50
17795790,57276640,"Private room","Allston",3,4.5,1,1,55,42.355109,-71.129879,2017-06-10 01:03:46
18112719,33233678,"Private room","Allston",1,0,1,1,45,42.353035,-71.134982,2017-06-10 01:03:46
18873486,131501759,"Private room","Allston",0,0,2,1,59,42.353772,-71.130134,2017-06-10 00:58:34
18616488,38080223,"Private room","Dorchester",0,0,1,1,50,42.319794,-71.058922,2017-06-10 00:58:32
17695018,43786652,"Private room","Allston",13,4.5,2,1,55,42.349333,-71.131056,2017-06-10 00:58:29
16213249,16635191,"Private room","Allston",22,5,2,1,49,42.350176,-71.137429,2017-06-10 00:58:28
16188092,16635191,"Private room","Allston",18,5,2,1,59,42.350494,-71.141106,2017-06-10 00:58:27
19008259,125440951,"Private room","Fenway",0,0,2,1,59,42.342205,-71.096584,2017-06-10 00:58:26
1179399,6430732,"Private room","Dorchester",116,5,2,1,60,42.295244,-71.065448,2017-06-10 00:58:24
18543451,32234826,"Private room","Dorchester",5,5,2,1,50,42.318426,-71.061189,2017-06-10 00:58:22
16189259,16635191,"Private room","Allston",19,5,2,1,49,42.351102,-71.13735,2017-06-10 00:58:21
5067461,11341278,"Private room","Dorchester",5,4.5,2,1,55,42.307585,-71.078617,2017-06-10 00:58:21
18869886,57090879,"Private room","Jamaica Plain",1,0,2,1,43,42.323561,-71.10787,2017-06-10 00:58:21
1178371,6430732,"Private room","Dorchester",129,5,1,1,45,42.294568,-71.066813,2017-06-10 00:58:19
19153962,41932249,"Private room","Roxbury",0,0,2,1,49,42.326329,-71.082741,2017-06-10 00:58:19
18594888,36602962,"Private room","Roxbury",4,4.5,2,1,50,42.338843,-71.083578,2017-06-10 00:58:19
17969508,18517776,"Private room","Roxbury",0,0,1,1,35,42.313913,-71.09263,2017-06-10 00:58:16
17779084,18517776,"Private room","Roxbury",0,0,1,1,37,42.31405,-71.092263,2017-06-10 00:58:15
18220200,18517776,"Private room","Roxbury",0,0,1,1,38,42.313119,-71.094541,2017-06-10 00:58:15
12419717,67175528,"Private room","Jamaica Plain",0,0,1,1,33,42.315177,-71.100763,2017-06-10 00:58:15
9885963,4365676,"Private room","Allston",16,5,1,1,33,42.361276,-71.12396,2017-06-10 00:58:09
9274188,48166068,"Private room","Dorchester",0,0,1,1,40,42.308603,-71.070694,2017-06-10 00:58:04
13249923,18517776,"Private room","Dorchester",2,0,1,1,38,42.306402,-71.072748,2017-06-10 00:58:04
13239882,18517776,"Private room","Roxbury",0,0,1,1,38,42.315896,-71.079396,2017-06-10 00:58:04
3656168,18517776,"Private room","Roxbury",4,4.5,1,1,38,42.317935,-71.079226,2017-06-10 00:58:04
5358934,18517776,"Private room","Roxbury",2,0,1,1,40,42.316296,-71.081185,2017-06-10 00:58:03
13652374,27860683,"Private room","Jamaica Plain",0,0,1,1,27,42.297638,-71.113993,2017-06-10 00:58:03
11376403,16186589,"Private room","Dorchester",5,4.5,1,1,30,42.304204,-71.071184,2017-06-10 00:57:59
14686119,67637928,"Private room","Mattapan",1,0,1,1,30,42.273987,-71.072288,2017-06-10 00:57:54
18240991,41782944,"Private room","Fenway",0,0,2,0,55,42.344772,-71.089653,2017-06-10 00:59:02
19143457,41932249,"Private room","Roxbury",0,0,2,1,42,42.325463,-71.082836,2017-06-10 00:58:57
8469735,40995423,"Private room","East Boston",7,3.5,1,1,50,42.389982,-71.002822,2017-06-10 00:58:49
8326439,40995423,"Private room","East Boston",6,3.5,1,1,50,42.388509,-71.003631,2017-06-10 00:58:48
18613633,129278480,"Private room","East Boston",0,0,1,1,50,42.388483,-71.002123,2017-06-10 00:58:46
5884210,28056464,"Private room","Allston",0,0,1,1,33,42.352659,-71.134972,2017-06-10 00:57:51
9989001,11189145,"Private room","Brighton",0,0,1,1,30,42.348493,-71.169007,2017-06-10 00:57:50
18472852,128124095,"Private room","Allston",1,0,1,1,25,42.349344,-71.13436,2017-06-10 00:57:42
7052171,36885389,"Private room","Allston",1,0,1,1,39,42.347638,-71.132359,2017-06-10 00:57:41
15805081,102274395,"Private room","Brighton",8,3.5,2,1,40,42.341342,-71.147538,2017-06-10 00:57:40
17839314,31916039,"Private room","Allston",4,4.5,2,1,40,42.364263,-71.117919,2017-06-10 00:57:33
13675884,18517776,"Private room","Dorchester",2,0,1,1,37,42.306536,-71.072473,2017-06-10 00:57:25
7055184,22419290,"Private room","Allston",2,0,1,1,35,42.355071,-71.132628,2017-06-10 00:57:25
14692682,19520294,"Private room","West Roxbury",11,4.5,2,1,34,42.271908,-71.147806,2017-06-10 00:57:21
18448215,100437901,"Private room","Allston",1,0,1,1,40,42.352935,-71.137267,2017-06-10 00:57:21
13443430,76736786,"Private room","Allston",0,0,1,1,32,42.354509,-71.129344,2017-06-10 00:57:20
7161203,18517776,"Private room","Roxbury",5,5,1,1,29,42.317109,-71.080779,2017-06-10 00:57:19
14127153,16186589,"Private room","Dorchester",2,0,1,1,28,42.282992,-71.073932,2017-06-10 00:57:19
19164293,73846979,"Private room","Fenway",0,0,2,1,26,42.343332,-71.087536,2017-06-10 00:57:19
17210305,18517776,"Private room","Roxbury",1,0,1,1,35,42.313912,-71.094284,2017-06-10 00:57:18
16545081,18517776,"Private room","Roxbury",1,0,1,1,37,42.314528,-71.094447,2017-06-10 00:57:18
18935292,54849947,"Private room","Brighton",0,0,2,1,33,42.344967,-71.138578,2017-06-10 00:57:18
15453527,18517776,"Private room","Roxbury",2,0,1,1,36,42.313994,-71.092169,2017-06-10 00:57:17
16324994,45917885,"Private room","Brighton",3,5,1,1,30,42.341087,-71.150482,2017-06-10 00:57:15
17430142,18517776,"Private room","Roxbury",1,0,1,1,39,42.313914,-71.094184,2017-06-10 00:57:14
19019823,132716614,"Private room","Allston",0,0,1,1,25,42.349066,-71.134206,2017-06-10 00:57:14
14470701,18517776,"Private room","Dorchester",2,0,1,1,38,42.305899,-71.071294,2017-06-10 00:57:12
18154910,125194606,"Private room","Allston",0,0,1,0,26,42.354875,-71.130009,2017-06-10 00:57:12
17140945,24775678,"Private room","Mission Hill",2,0,1,1,35,42.33157,-71.101365,2017-06-10 00:57:11
14918329,16186589,"Private room","Dorchester",1,0,1,1,29,42.282237,-71.073014,2017-06-10 00:57:11
11757251,26873897,"Private room","Brighton",3,1,1,1,30,42.345383,-71.137643,2017-06-10 00:57:10
13333256,74705197,"Private room","Brighton",1,0,1,1,29,42.340314,-71.144962,2017-06-10 00:57:10
16204431,26999062,"Private room","Mission Hill",22,4.5,1,1,39,42.332563,-71.108358,2017-06-10 00:57:10
1936861,10021116,"Private room","Roslindale",168,5,1,1,35,42.289972,-71.136146,2017-06-10 00:57:10
8884103,46486589,"Private room","Beacon Hill",0,0,1,1,75,42.360481,-71.064166,2017-06-10 01:12:37
12826881,18034920,"Private room","Fenway",9,4.5,1,1,70,42.341719,-71.088895,2017-06-10 01:12:37
7225201,845174,"Private room","South Boston Waterfront",1,0,2,1,75,42.34788,-71.049656,2017-06-10 01:12:37
18839341,80914195,"Private room","Fenway",0,0,1,1,70,42.347752,-71.089589,2017-06-10 01:12:37
17829165,36238029,"Private room","South Boston",2,0,2,1,80,42.338004,-71.050384,2017-06-10 01:12:37
19172535,93562478,"Private room","Dorchester",0,0,2,1,45,42.319994,-71.041253,2017-06-10 00:58:19
17039783,74196161,"Private room","Back Bay",2,0,1,1,39,42.345806,-71.084771,2017-06-10 00:57:08
19017465,39678108,"Private room","Fenway",0,0,1,1,38,42.342643,-71.096734,2017-06-10 00:57:08
6168687,15580785,"Private room","South End",4,5,1,1,32,42.339416,-71.077053,2017-06-10 00:57:08
13379155,76032537,"Private room","Roxbury",3,4,1,1,36,42.338918,-71.083968,2017-06-10 00:57:07
16599324,62692465,"Private room","Hyde Park",9,5,1,1,40,42.252005,-71.11559,2017-06-10 00:57:07
19162828,133752810,"Private room","Allston",0,0,2,0,30,42.354512,-71.138767,2017-06-10 00:57:07
18158828,42716102,"Private room","South End",2,0,1,1,39,42.341069,-71.076564,2017-06-10 00:57:07
17387705,86187042,"Private room","South End",1,0,1,1,39,42.339061,-71.075702,2017-06-10 00:57:06
18933728,82946167,"Private room","Brighton",0,0,2,0,39,42.339011,-71.152001,2017-06-10 00:57:06
13544430,77937598,"Private room","Fenway",0,0,1,1,30,42.347683,-71.106637,2017-06-10 00:57:06
18516303,105463082,"Private room","Roslindale",10,5,2,1,29,42.273565,-71.119635,2017-06-10 00:57:04
16159110,105463082,"Private room","Roslindale",52,5,2,1,29,42.275385,-71.119754,2017-06-10 00:57:02
17153135,104636154,"Private room","Allston",8,5,1,1,30,42.353312,-71.134452,2017-06-10 00:57:02
18586421,76736786,"Private room","Allston",0,0,1,1,26,42.352367,-71.130976,2017-06-10 00:57:01
18997870,103254899,"Private room","Allston",0,0,2,1,40,42.354198,-71.127728,2017-06-10 00:57:01
18783713,130727464,"Private room","Allston",1,0,1,0,26,42.348834,-71.13582,2017-06-10 00:57:01
15935306,31179723,"Private room","Roslindale",1,0,1,1,38,42.286806,-71.120824,2017-06-10 00:56:59
12103501,16186589,"Private room","Dorchester",6,4.5,1,1,29,42.304392,-71.070621,2017-06-10 00:56:59
18613365,64824435,"Private room","Dorchester",0,0,3,1,39,42.298696,-71.075071,2017-06-10 00:56:59
18124923,124909388,"Private room","Allston",4,5,2,1,34,42.350852,-71.126472,2017-06-10 00:56:58
16158151,105463082,"Private room","Roslindale",59,5,3,1,29,42.274784,-71.1182,2017-06-10 00:56:58
18175604,124799156,"Private room","Roslindale",2,0,1,1,39,42.276812,-71.119827,2017-06-10 00:56:58
5601743,19280995,"Private room","Jamaica Plain",33,4.5,2,1,34,42.311897,-71.103154,2017-06-10 00:56:58
8828147,3958442,"Shared room","South Boston",4,5,1,1,159,42.341526,-71.055594,2017-05-05 12:28:21
5135400,24983735,"Shared room","Back Bay",14,4.5,3,1,130,42.352024,-71.079773,2017-05-05 12:28:21
12871837,60115031,"Shared room","Fenway",0,0,1,1,100,42.3448,-71.101093,2017-05-05 12:28:19
12811785,17371232,"Shared room","Allston",0,0,3,1,80,42.34788,-71.138112,2017-05-05 12:28:19
16657458,9040678,"Shared room","Back Bay",11,5,3,1,75,42.351497,-71.078301,2017-05-05 12:28:17
12336008,66334541,"Shared room","Dorchester",0,0,3,1,47,42.31809,-71.063934,2017-05-05 12:28:15
6142396,31862615,"Shared room","East Boston",163,5,2,1,52,42.368663,-71.03493,2017-05-05 12:28:14
16125450,48522319,"Shared room","Jamaica Plain",21,4.5,2,1,41,42.323469,-71.104125,2017-05-05 12:28:14
14445160,88944551,"Shared room","Dorchester",0,0,2,1,25,42.311325,-71.074613,2017-05-05 12:28:12
15217581,56086405,"Shared room","Jamaica Plain",3,4.5,2,1,39,42.302876,-71.115468,2017-05-05 12:28:12
17526774,17758,"Shared room","Brighton",7,4.5,1,1,39,42.36127,-71.145062,2017-05-05 12:28:12
12074204,64704565,"Shared room","Mission Hill",1,0,1,1,23,42.330801,-71.099008,2017-05-05 12:28:11
18136440,59082726,"Entire home/apt","North End",0,0,4,1,550,42.363521,-71.056449,2017-05-05 12:06:50
17491867,118370070,"Entire home/apt","Fenway",0,0,2,1,209,42.343278,-71.098711,2017-05-05 11:56:38
17510211,118370070,"Entire home/apt","Back Bay",0,0,3,1,209,42.343964,-71.083262,2017-05-05 11:56:38
17509427,118370070,"Entire home/apt","Back Bay",0,0,3,1,209,42.349345,-71.080196,2017-05-05 11:56:38
16371428,107221682,"Entire home/apt","Jamaica Plain",0,0,7,4,46,42.313836,-71.114227,2017-05-05 11:30:42
17444769,94321089,"Entire home/apt","South Boston",0,0,9,3,819,42.334825,-71.037809,2017-05-05 11:30:35
1429121,3635079,"Entire home/apt","Back Bay",2,0,4,2,1000,42.345001,-71.08087,2017-05-05 11:30:34
18251588,90526463,"Entire home/apt","South Boston Waterfront",0,0,4,2,549,42.348145,-71.049088,2017-05-05 11:30:27
14935662,93944371,"Entire home/apt","Roxbury",2,0,8,3,550,42.335602,-71.075999,2017-05-05 11:30:25
12494334,31035017,"Entire home/apt","Roxbury",2,0,2,1,395,42.330214,-71.092324,2017-05-05 11:27:26
13060113,62461042,"Entire home/apt","Back Bay",0,0,3,1,430,42.3514,-71.076508,2017-05-05 11:26:17
10053235,30283594,"Entire home/apt","South Boston Waterfront",0,0,3,1,319,42.352919,-71.048031,2017-05-05 11:25:25
18020743,664863,"Entire home/apt","Back Bay",0,0,3,0,400,42.34835,-71.079897,2017-05-05 11:25:00
18469361,126779726,"Entire home/apt","Jamaica Plain",0,0,5,2,310,42.298799,-71.113263,2017-05-05 11:24:57
9903,25188,"Entire home/apt","Mission Hill",0,0,2,1,399,42.335296,-71.101462,2017-05-05 11:30:05
543188,25188,"Entire home/apt","Mission Hill",0,0,4,2,349,42.333542,-71.101468,2017-05-05 11:28:49
4524074,23453457,"Entire home/apt","Back Bay",0,0,2,0,350,42.348416,-71.074648,2017-05-05 11:27:44
18159527,2671417,"Entire home/apt","Jamaica Plain",0,0,3,2,300,42.306533,-71.124061,2017-05-05 11:24:27
18313552,42953494,"Entire home/apt","Jamaica Plain",0,0,8,5,268,42.312763,-71.115186,2017-05-05 11:24:15
3342094,1922657,"Entire home/apt","Jamaica Plain",14,5,6,2,225,42.31737,-71.114859,2017-05-05 11:23:46
13824970,68940610,"Entire home/apt","Brighton",1,0,2,1,220,42.34088,-71.146159,2017-05-05 11:17:46
14037899,32304279,"Entire home/apt","Allston",0,0,4,2,208,42.359315,-71.12877,2017-05-05 11:16:10
17508778,116131250,"Entire home/apt","North End",0,0,2,0,350,42.367364,-71.053306,2017-05-05 11:25:16
17625603,21539010,"Entire home/apt","Downtown",5,4.5,5,2,335,42.366591,-71.060261,2017-05-05 11:25:14
17938647,109690578,"Entire home/apt","Downtown",1,0,5,2,325,42.352917,-71.064254,2017-05-05 11:25:14
25142,25188,"Entire home/apt","Fenway",9,4.5,4,2,399,42.344865,-71.1026,2017-05-05 11:25:10
2892825,14785487,"Entire home/apt","Roxbury",9,4.5,10,3,450,42.311115,-71.086541,2017-05-05 11:25:07
629814,3129367,"Entire home/apt","Jamaica Plain",12,5,4,2,240,42.316866,-71.102544,2017-05-05 11:12:12
14136069,5146306,"Entire home/apt","Fenway",4,5,2,1,220,42.347062,-71.094692,2017-05-05 11:06:46
7708787,16671525,"Entire home/apt","Back Bay",15,4.5,2,1,250,42.349471,-71.089526,2017-05-05 11:06:35
6776075,35473489,"Entire home/apt","Beacon Hill",1,0,2,1,249,42.352811,-71.065282,2017-05-05 11:06:25
16172424,47618394,"Entire home/apt","Back Bay",0,0,4,0,299,42.354335,-71.076045,2017-05-05 11:06:03
13171246,558997,"Entire home/apt","South End",6,5,4,2,230,42.339183,-71.078185,2017-05-05 11:06:00
16163931,11567579,"Entire home/apt","Beacon Hill",2,0,4,1,250,42.360225,-71.06799,2017-05-05 11:04:53
12752020,41100756,"Entire home/apt","Downtown",4,5,3,0,230,42.364433,-71.06039,2017-05-05 11:04:33
16035973,825370,"Entire home/apt","Back Bay",45,5,2,1,275,42.353352,-71.073725,2017-05-05 11:04:25
16911986,107046476,"Entire home/apt","Downtown",0,0,2,1,250,42.358385,-71.05252,2017-05-05 11:04:25
14120558,69410523,"Entire home/apt","Chinatown",0,0,4,1,250,42.351185,-71.059796,2017-05-05 11:04:16
16001120,75367982,"Entire home/apt","South End",0,0,3,1,250,42.344562,-71.073855,2017-05-05 11:04:13
3367833,25188,"Entire home/apt","Downtown",2,0,3,1,269,42.356742,-71.057721,2017-05-05 11:04:13
9183638,14007443,"Entire home/apt","Chinatown",4,5,5,2,249,42.347483,-71.060796,2017-05-05 11:04:12
15536347,15055148,"Entire home/apt","West End",1,0,2,1,230,42.363815,-71.068369,2017-05-05 11:04:10
12962923,20857768,"Entire home/apt","Beacon Hill",5,4.5,2,0,229,42.357969,-71.070311,2017-05-05 11:04:09
13397772,21407622,"Entire home/apt","Downtown",7,5,4,1,250,42.357646,-71.055489,2017-05-05 11:04:08
13014498,22110106,"Entire home/apt","South End",0,0,2,1,220,42.345614,-71.072195,2017-05-05 11:04:08
1713015,2804150,"Entire home/apt","Beacon Hill",13,5,2,1,225,42.35941,-71.068302,2017-05-05 11:04:06
5869028,30474375,"Entire home/apt","Downtown",7,4.5,2,1,220,42.351409,-71.065323,2017-05-05 11:04:06
17236032,12302392,"Entire home/apt","Roxbury",1,0,2,1,275,42.340031,-71.081606,2017-05-05 11:07:06
5078127,10252474,"Entire home/apt","South Boston",31,5,5,2,300,42.327829,-71.053977,2017-05-05 11:07:01
11585459,53603592,"Entire home/apt","South End",4,3,4,1,220,42.345928,-71.07398,2017-05-05 11:06:59
9728602,4127253,"Entire home/apt","South End",2,0,4,2,266,42.336357,-71.074442,2017-05-05 11:06:53
18487463,37673574,"Entire home/apt","South Boston Waterfront",0,0,3,1,224,42.350236,-71.044852,2017-05-05 11:04:04
16531714,5905667,"Entire home/apt","South Boston Waterfront",1,0,2,1,225,42.344985,-71.045259,2017-05-05 11:04:03
12541136,15588404,"Entire home/apt","Downtown",12,5,4,1,250,42.358519,-71.062817,2017-05-05 11:03:58
17511252,35738512,"Entire home/apt","South Boston Waterfront",1,0,4,0,260,42.348503,-71.047367,2017-05-05 11:03:56
18151597,15588404,"Entire home/apt","Fenway",0,0,3,1,225,42.343405,-71.094215,2017-05-05 11:03:49
15297238,2356643,"Entire home/apt","Charlestown",23,4.5,2,1,215,42.384964,-71.076661,2017-05-05 11:03:49
9111413,11272292,"Entire home/apt","Downtown",52,4.5,3,1,240,42.355194,-71.061533,2017-05-05 11:03:49
17925106,7497651,"Entire home/apt","Fenway",4,5,4,1,195,42.344981,-71.097463,2017-05-05 11:03:01
14204204,36485058,"Entire home/apt","Fenway",5,4.5,2,0,199,42.3442,-71.103772,2017-05-05 11:00:56
9460898,1444340,"Entire home/apt","South Boston",16,5,4,1,189,42.342252,-71.057115,2017-05-05 11:00:49
16706225,4766459,"Entire home/apt","Charlestown",1,0,4,2,200,42.378845,-71.065236,2017-05-05 11:00:33
12738816,7981083,"Entire home/apt","Beacon Hill",6,5,4,1,196,42.360316,-71.069375,2017-05-05 11:00:20
12626504,6723877,"Entire home/apt","Back Bay",8,5,2,1,190,42.348453,-71.087478,2017-05-05 11:00:18
13624476,78945679,"Entire home/apt","North End",0,0,1,1,275,42.366226,-71.05225,2017-05-05 11:03:43
9474436,49104276,"Entire home/apt","South End",19,5,2,1,235,42.345947,-71.077247,2017-05-05 11:03:41
17675806,12083797,"Entire home/apt","Jamaica Plain",0,0,4,2,220,42.310283,-71.117587,2017-05-05 11:03:38
17920240,94408453,"Entire home/apt","Downtown",2,0,4,0,205,42.364461,-71.059527,2017-05-05 11:03:38
7855120,1444340,"Entire home/apt","South Boston",18,4.5,4,1,220,42.343162,-71.055681,2017-05-05 11:03:34
4150640,20857768,"Entire home/apt","North End",18,5,2,0,259,42.367395,-71.052401,2017-05-05 11:03:33
12087989,799496,"Entire home/apt","Downtown",28,5,3,1,250,42.352679,-71.06409,2017-05-05 11:03:31
16565800,55015542,"Entire home/apt","South Boston Waterfront",0,0,2,0,225,42.349508,-71.049464,2017-05-05 11:03:31
13074722,3552368,"Entire home/apt","North End",6,5,2,1,200,42.364259,-71.055904,2017-05-05 11:00:12
14374965,21379035,"Entire home/apt","Beacon Hill",22,5,2,1,200,42.359115,-71.065922,2017-05-05 11:00:10
17141346,5917636,"Entire home/apt","South End",1,0,4,1,200,42.342429,-71.080368,2017-05-05 11:00:10
15938436,47074939,"Entire home/apt","Dorchester",1,0,2,0,199,42.320251,-71.051108,2017-05-05 11:00:10
18410227,37673574,"Entire home/apt","Back Bay",0,0,3,1,193,42.354292,-71.078172,2017-05-05 11:00:04
5343797,1740364,"Entire home/apt","South Boston",11,4.5,4,2,200,42.335029,-71.042944,2017-05-05 11:00:02
16353758,107079688,"Entire home/apt","Allston",0,0,4,2,160,42.349425,-71.141874,2017-05-05 10:55:16
14322546,1112168,"Entire home/apt","Brighton",1,0,6,0,164,42.345553,-71.136607,2017-05-05 10:55:12
10148425,6562905,"Entire home/apt","Back Bay",2,0,2,1,169,42.354285,-71.077374,2017-05-05 10:52:22
8757918,10968470,"Entire home/apt","Back Bay",1,0,4,2,150,42.346088,-71.080872,2017-05-05 10:52:20
4928894,25390791,"Entire home/apt","South Boston",14,5,2,1,145,42.336777,-71.038163,2017-05-05 10:52:00
16027128,27433299,"Entire home/apt","Allston",2,0,6,2,150,42.35861,-71.131476,2017-05-05 10:50:32
7054058,7198154,"Entire home/apt","Brighton",19,5,4,2,175,42.33717,-71.149654,2017-05-05 10:50:20
16426154,1770323,"Entire home/apt","Beacon Hill",7,4.5,4,2,185,42.358673,-71.067874,2017-05-05 10:59:59
17988983,825370,"Entire home/apt","Back Bay",5,5,2,0,195,42.3525,-71.079318,2017-05-05 10:59:57
7853971,814298,"Entire home/apt","South Boston",9,4.5,4,1,189,42.343219,-71.057141,2017-05-05 10:59:56
5791960,814298,"Entire home/apt","Back Bay",44,4.5,4,1,194,42.349734,-71.084654,2017-05-05 10:59:54
15157721,67078718,"Entire home/apt","Back Bay",24,4.5,4,1,195,42.350133,-71.089931,2017-05-05 10:59:54
1551467,1106261,"Entire home/apt","Jamaica Plain",5,5,4,2,150,42.310125,-71.102877,2017-05-05 10:59:48
16948212,113316939,"Entire home/apt","West Roxbury",3,3.5,4,2,144,42.297789,-71.156823,2017-05-05 10:59:36
9574727,2976895,"Entire home/apt","South End",2,0,1,0,170,42.345393,-71.063039,2017-05-05 10:56:03
17964422,248177,"Entire home/apt","North End",0,0,2,1,150,42.368318,-71.053609,2017-05-05 10:50:07
13190683,8835753,"Entire home/apt","Beacon Hill",7,4.5,4,1,150,42.360162,-71.06462,2017-05-05 10:50:05
3371742,17011534,"Entire home/apt","South End",13,4.5,3,1,150,42.342747,-71.072329,2017-05-05 10:50:00
18376493,127266685,"Entire home/apt","Charlestown",0,0,4,2,175,42.376841,-71.058629,2017-05-05 10:50:00
9218362,47935628,"Entire home/apt","South Boston Waterfront",76,5,3,1,162,42.34864,-71.037669,2017-05-05 10:49:22
4579186,3137257,"Entire home/apt","West End",5,4,2,1,150,42.364668,-71.068436,2017-05-05 10:50:55
4900659,5873558,"Entire home/apt","Beacon Hill",33,4.5,2,1,177,42.360627,-71.065801,2017-05-05 10:50:50
14707780,48532923,"Entire home/apt","Brighton",6,5,2,0,140,42.340762,-71.162035,2017-05-05 10:48:08
15870509,25482162,"Entire home/apt","South End",6,5,2,1,125,42.338356,-71.074679,2017-05-05 10:48:02
18521714,41885179,"Entire home/apt","Allston",0,0,4,2,130,42.363824,-71.119996,2017-05-05 10:47:51
16345181,103104686,"Entire home/apt","Roxbury",0,0,4,0,125,42.329624,-71.095886,2017-05-05 10:47:36
17319951,53327594,"Entire home/apt","South Boston",0,0,3,0,135,42.341216,-71.050008,2017-05-05 10:47:35
16146412,23296716,"Entire home/apt","Fenway",0,0,4,2,125,42.34152,-71.096313,2017-05-05 10:47:30
5676025,9240847,"Entire home/apt","Jamaica Plain",26,4,5,2,130,42.322747,-71.110334,2017-05-05 10:47:29
18291822,46501612,"Entire home/apt","Roslindale",0,0,2,1,130,42.279953,-71.119735,2017-05-05 10:47:29
18325968,4195134,"Entire home/apt","Back Bay",0,0,2,0,135,42.353485,-71.078837,2017-05-05 10:47:26
15951203,11941418,"Entire home/apt","Fenway",7,5,2,1,137,42.340931,-71.100603,2017-05-05 10:47:26
8822499,45980822,"Entire home/apt","Back Bay",10,5,3,1,140,42.350844,-71.086367,2017-05-05 10:47:25
13813149,38510998,"Entire home/apt","South Boston Waterfront",0,0,4,1,144,42.343759,-71.044661,2017-05-05 10:49:57
17344517,18219538,"Entire home/apt","South End",7,5,2,1,175,42.338747,-71.078205,2017-05-05 10:49:44
10881994,21184200,"Entire home/apt","Back Bay",46,4.5,5,1,150,42.349034,-71.090966,2017-05-05 10:49:42
7746589,814298,"Entire home/apt","South Boston",24,4.5,4,1,143,42.342907,-71.056021,2017-05-05 10:49:35
16602387,21231118,"Entire home/apt","South End",0,0,2,1,150,42.345356,-71.061698,2017-05-05 10:49:35
15131365,47142052,"Entire home/apt","South Boston",14,5,2,1,170,42.331106,-71.034506,2017-05-05 10:49:30
5727231,17109361,"Entire home/apt","South Boston",8,5,4,1,169,42.331424,-71.034735,2017-05-05 10:49:28
16017173,104157770,"Entire home/apt","South End",4,5,4,2,150,42.339644,-71.075261,2017-05-05 10:49:26
14873137,38103409,"Entire home/apt","Fenway",2,0,2,0,140,42.343159,-71.094345,2017-05-05 10:47:23
18489075,128282771,"Entire home/apt","Fenway",0,0,4,1,130,42.340942,-71.097835,2017-05-05 10:47:14
8471852,114490391,"Entire home/apt","Beacon Hill",60,4.5,2,0,130,42.360776,-71.064456,2017-05-05 10:47:12
